139.4,-72.2395,-64.4316,-45.7155,-57.3508,-62.5904,-16.8373,-65.0792
139.5,-72.2096,-64.3468,-45.1242,-57.4879,-62.1154,-7.27941,-65.0707
139.6,-72.1797,-64.2573,-44.4468,-57.629,-61.6384,6.76005,-65.0603
139.7,-72.1498,-64.1632,-43.6672,-57.7741,-61.1578,29.2101,-65.0482
139.8,-72.1199,-64.0647,-42.7654,-57.9232,-60.6715,30,-65.0342
139.9,-72.09,-63.9618,-41.7157,-58.0764,-60.1778,-64.8581,-65.0186
140,-72.06,-63.8545,-40.4849,-58.2335,-59.6745,-64.7096,-65.0012
140.1,-72.0301,-63.7428,-39.0294,-58.3945,-59.1595,-64.5544,-64.9822
140.2,-72.0001,-63.6269,-37.2907,-58.5594,-58.6305,-64.3927,-64.9615
140.3,-71.9701,-63.5066,-35.1886,-58.7279,-58.0847,-64.2244,-64.9393
140.4,-71.9401,-63.3821,-32.61,-58.9001,-57.5195,-64.0497,-64.9155
140.5,-71.9101,-63.2532,-29.3908,-59.0757,-56.9314,-63.8685,-64.8901
140.6,-71.8801,-63.1201,-25.2832,-59.2547,-56.317,-63.6806,-64.8633
140.7,-71.85,-62.9825,-19.8965,-59.4369,-55.6719,-63.4862,-64.835
140.8,-71.82,-62.8406,-12.5788,-59.622,-54.9913,-63.285,-64.8053
140.9,-71.7899,-62.6942,-2.16173,-59.8099,-54.2697,-63.0769,-64.7741
141,-71.7598,-62.5432,13.6543,-60.0003,-53.5004,-62.8618,-64.7416
141.1,-71.7296,-62.3876,30,-60.1931,-52.6754,-62.6394,-64.7077
141.2,-71.6995,-62.2272,-50.118,-60.3879,-51.7852,-62.4096,-64.6724
141.3,-71.6694,-62.0619,-50.2457,-60.5844,-50.8184,-62.172,-64.6358
141.4,-71.6392,-61.8915,-50.384,-60.7825,-49.7607,-61.9264,-64.5979
141.5,-71.609,-61.716,-50.5338,-60.9818,-48.5944,-61.6724,-64.5587
141.6,-71.5788,-61.535,-50.696,-61.1819,-47.2974,-61.4095,-64.5182
141.7,-71.5486,-61.3485,-50.8716,-61.3827,-45.8411,-61.1373,-64.4764
141.8,-71.5183,-61.1561,-51.0617,-61.5836,-44.1887,-60.8553,-64.4334
141.9,-71.488,-60.9575,-51.2674,-61.7846,-42.2909,-60.5629,-64.3892
142,-71.4577,-60.7525,-51.4898,-61.9851,-40.0815,-60.2594,-64.3437
142.1,-71.4274,-60.5408,-51.73,-62.1849,-37.4685,-59.944,-64.297
142.2,-71.3971,-60.3219,-51.9892,-62.3836,-34.3207,-59.616,-64.249
142.3,-71.3668,-60.0955,-52.2684,-62.581,-30.4446,-59.2742,-64.1999
142.4,-71.3364,-59.8611,-52.5688,-62.7766,-25.5432,-58.9177,-64.1496
142.5,-71.306,-59.6182,-52.8914,-62.9703,-19.1376,-58.5451,-64.098
142.6,-71.2756,-59.3662,-53.2372,-63.1616,-10.4063,-58.1551,-64.0452
142.7,-71.2451,-59.1046,-53.6069,-63.3504,2.17617,-57.7461,-63.9913
142.8,-71.2147,-58.8325,-54.0014,-63.5363,21.7625,-57.3161,-63.9361
142.9,-71.1842,-58.5492,-54.4211,-63.719,30,-56.8632,-63.8797
143,-71.1537,-58.2539,-54.8663,-63.8984,-64.5109,-56.3848,-63.8221
143.1,-71.1232,-57.9454,-55.3372,-64.0741,-64.029,-55.8782,-63.7633
143.2,-71.0926,-57.6229,-55.8335,-64.2461,-63.5525,-55.3401,-63.7032
143.3,-71.062,-57.2848,-56.3548,-64.414,-63.0795,-54.7667,-63.6419
143.4,-71.0314,-56.9299,-56.9001,-64.5777,-62.6081,-54.1535,-63.5794
143.5,-71.0008,-56.5566,-57.4682,-64.7371,-62.1366,-53.4951,-63.5156
143.6,-70.9702,-56.1629,-58.0577,-64.892,-61.6633,-52.7853,-63.4505
143.7,-70.9395,-55.7467,-58.6665,-65.0423,-61.1864,-52.0164,-63.3841
143.8,-70.9088,-55.3057,-59.2925,-65.188,-60.7041,-51.1794,-63.3164
143.9,-70.878,-54.8371,-59.9329,-65.3288,-60.2144,-50.2629,-63.2474
144,-70.8473,-54.3375,-60.5848,-65.4649,-59.7154,-49.2531,-63.177
144.1,-70.8165,-53.8032,-61.245,-65.5961,-59.2049,-48.1328,-63.1053
144.2,-70.7857,-53.2296,-61.9103,-65.7224,-58.6806,-46.8802,-63.0321
144.3,-70.7549,-52.6116,-62.577,-65.8437,-58.14,-45.4673,-62.9575
144.4,-70.724,-51.9429,-63.2416,-65.9602,-57.5803,-43.8578,-62.8814
144.5,-70.6931,-51.2159,-63.9005,-66.0718,-56.9983,-42.0033,-62.8039
144.6,-70.6622,-50.4214,-64.5503,-66.1786,-56.3904,-39.8388,-62.7248
144.7,-70.6312,-49.5485,-65.1877,-66.2806,-55.7526,-37.2736,-62.6441
144.8,-70.6003,-48.5833,-65.8096,-66.3778,-55.0801,-34.1789,-62.5618
144.9,-70.5692,-47.5088,-66.4133,-66.4704,-54.3675,-30.3649,-62.4779
145,-70.5382,-46.3033,-66.9962,-66.5583,-53.6083,-25.5404,-62.3922
145.1,-70.5071,-44.9393,-67.5564,-66.6418,-52.7948,-19.2373,-62.3048
145.2,-70.476,-43.3808,-68.092,-66.7208,-51.9179,-10.6546,-62.2156
145.3,-70.4449,-41.58,-68.6017,-66.7954,-50.9663,1.68982,-62.1245
145.4,-70.4137,-39.4727,-69.0847,-66.8659,-49.9264,20.8423,-62.0315
145.5,-70.3825,-36.9697,-69.5402,-66.9322,-48.7812,30,-61.9365
145.6,-70.3513,-33.944,-69.9681,-66.9945,-47.5093,-64.8486,-61.8394
145.7,-70.32,-30.2092,-70.3685,-67.0529,-46.0835,-64.6907,-61.7401
145.8,-70.2887,-25.4797,-70.7415,-67.1075,-44.4684,-64.5265,-61.6386
145.9,-70.2574,-19.2975,-71.0878,-67.1584,-42.6173,-64.3559,-61.5348
146,-70.226,-10.881,-71.4082,-67.2057,-40.4673,-64.179,-61.4286
146.1,-70.1946,1.20953,-71.7036,-67.2496,-37.9313,-63.9958,-61.3199
146.2,-70.1632,19.9181,-71.975,-67.2901,-34.8862,-63.8062,-61.2086
146.3,-70.1317,30,-72.2236,-67.3275,-31.1513,-63.6102,-61.0945
146.4,-70.1002,-64.9685,-72.4505,-67.3617,-26.451,-63.4076,-60.9776
146.5,-70.0687,-64.931,-72.657,-67.3929,-20.3452,-63.1982,-60.8577
146.6,-70.0371,-64.8876,-72.8443,-67.4212,-12.0878,-62.9821,-60.7347
146.7,-70.0054,-64.8386,-73.0137,-67.4468,-0.313162,-62.7589,-60.6084
146.8,-69.9738,-64.7841,-73.1664,-67.4696,17.743,-62.5284,-60.4786
146.9,-69.9421,-64.7242,-73.3036,-67.4899,30,-62.2903,-60.3452
147,-69.9103,-64.6591,-73.4264,-67.5078,-64.5131,-62.0444,-60.208
147.1,-69.8785,-64.589,-73.536,-67.5232,-64.0334,-61.7903,-60.0668
147.2,-69.8467,-64.5139,-73.6333,-67.5364,-63.559,-61.5276,-59.9213
147.3,-69.8148,-64.4339,-73.7193,-67.5474,-63.0881,-61.2558,-59.7714
147.4,-69.7829,-64.3493,-73.795,-67.5562,-62.6189,-60.9745,-59.6167
147.5,-69.751,-64.26,-73.8612,-67.5631,-62.1496,-60.6829,-59.4569
147.6,-69.719,-64.1661,-73.9188,-67.5681,-61.6786,-60.3806,-59.2918
147.7,-69.687,-64.0678,-73.9684,-67.5711,-61.204,-60.0666,-59.1211
147.8,-69.6549,-63.965,-74.0108,-67.5725,-60.724,-59.7403,-58.9443
147.9,-69.6227,-63.8579,-74.0466,-67.5721,-60.2368,-59.4007,-58.761
148,-69.5906,-63.7464,-74.0764,-67.5701,-59.7404,-59.0466,-58.5709
148.1,-69.5583,-63.6307,-74.1007,-67.5665,-59.2326,-58.6769,-58.3734
148.2,-69.5261,-63.5106,-74.1201,-67.5615,-58.7113,-58.2903,-58.1679
148.3,-69.4938,-63.3862,-74.1349,-67.555,-58.1739,-57.8851,-57.954
148.4,-69.4614,-63.2576,-74.1456,-67.5471,-57.6175,-57.4596,-57.731
148.5,-69.429,-63.1246,-74.1526,-67.538,-57.0392,-57.0117,-57.498
148.6,-69.3965,-62.9872,-74.1562,-67.5276,-56.4353,-56.5392,-57.2544
148.7,-69.364,-62.8454,-74.1568,-67.5159,-55.8019,-56.0393,-56.9993
148.8,-69.3314,-62.6992,-74.1545,-67.5032,-55.1344,-55.5088,-56.7316
148.9,-69.2988,-62.5484,-74.1497,-67.4893,-54.4272,-54.9442,-56.4502
149,-69.2661,-62.393,-74.1427,-67.4744,-53.6742,-54.341,-56.1539
149.1,-69.2334,-62.2328,-74.1335,-67.4584,-52.8677,-53.6943,-55.8413
149.2,-69.2006,-62.0677,-74.1225,-67.4415,-51.9987,-52.998,-55.5108
149.3,-69.1678,-61.8975,-74.1097,-67.4237,-51.0564,-52.2449,-55.1604
149.4,-69.1349,-61.7222,-74.0954,-67.405,-50.0273,-51.4262,-54.7883
149.5,-69.102,-61.5415,-74.0798,-67.3854,-48.8948,-50.5314,-54.3918
149.6,-69.069,-61.3551,-74.0628,-67.3649,-47.638,-49.5474,-53.9684
149.7,-69.0359,-61.1629,-74.0447,-67.3437,-46.2305,-48.458,-53.5148
149.8,-69.0028,-60.9646,-74.0255,-67.3217,-44.6379,-47.2426,-53.0273
149.9,-68.9696,-60.7599,-74.0054,-67.299,-42.8147,-45.8753,-52.5016
150,-68.9364,-60.5484,-73.9844,-67.2756,-40.7,-44.322,-51.9324
150.1,-68.9031,-60.3298,-73.9627,-67.2516,-38.21,-42.5384,-51.3136
150.2,-68.8697,-60.1037,-73.9402,-67.2268,-35.2259,-40.4642,-50.6381
150.3,-68.8363,-59.8696,-73.9171,-67.2015,-31.5743,-38.017,-49.8968
150.4,-68.8028,-59.6271,-73.8934,-67.1755,-26.9921,-35.0798,-49.0791
150.5,-68.7693,-59.3754,-73.8692,-67.149,-21.0613,-31.4823,-48.1717
150.6,-68.7357,-59.1141,-73.8445,-67.1219,-13.0778,-26.9661,-47.1582
150.7,-68.702,-58.8425,-73.8194,-67.0942,-1.76479,-21.1215,-46.0177
150.8,-68.6683,-58.5596,-73.7939,-67.066,15.4315,-13.2601,-44.7239
150.9,-68.6345,-58.2647,-73.768,-67.0373,30,-2.13742,-43.2423
151,-68.6006,-57.9568,-73.7418,-67.0082,-64.5145,14.7247,-41.5276
151.1,-68.5666,-57.6348,-73.7153,-66.9785,-64.0362,30,-39.5187
151.2,-68.5326,-57.2973,-73.6885,-66.9484,-63.5631,-64.8391,-37.1315
151.3,-68.4985,-56.9431,-73.6615,-66.9178,-63.0936,-64.6721,-34.2468
151.4,-68.4644,-56.5704,-73.6342,-66.8868,-62.6257,-64.499,-30.6907
151.5,-68.4301,-56.1775,-73.6068,-66.8554,-62.1578,-64.3197,-26.1987
151.6,-68.3958,-55.7623,-73.5792,-66.8235,-61.6882,-64.1343,-20.3506
151.7,-68.3614,-55.3222,-73.5514,-66.7913,-61.215,-63.9427,-12.4379
151.8,-68.3269,-54.8546,-73.5234,-66.7586,-60.7365,-63.7449,-1.17505
151.9,-68.2924,-54.3563,-73.4953,-66.7256,-60.2509,-63.5407,16.013
152,-68.2578,-53.8233,-73.4671,-66.6922,-59.7561,-63.33,30
152.1,-68.223,-53.2513,-73.4387,-66.6584,-59.2501,-63.1126,-65.0168
152.2,-68.1883,-52.635,-73.4103,-66.6243,-58.7306,-62.8884,-65.0313
152.3,-68.1534,-51.9683,-73.3817,-66.5898,-58.1951,-62.6572,-65.0433
152.4,-68.1184,-51.2435,-73.3531,-66.5549,-57.6409,-62.4186,-65.0531
152.5,-68.0834,-50.4517,-73.3244,-66.5198,-57.0649,-62.1724,-65.0606
152.6,-68.0483,-49.5819,-73.2956,-66.4843,-56.4635,-61.9181,-65.0659
152.7,-68.013,-48.6204,-73.2667,-66.4484,-55.8329,-61.6556,-65.069
152.8,-67.9777,-47.5502,-73.2378,-66.4123,-55.1684,-61.3841,-65.07
152.9,-67.9423,-46.35,-73.2088,-66.3758,-54.4646,-61.1034,-65.0689
153,-67.9069,-44.9924,-73.1797,-66.339,-53.7154,-60.8128,-65.0658
153.1,-67.8713,-43.4417,-73.1506,-66.3018,-52.9133,-60.5116,-65.0608
153.2,-67.8356,-41.6508,-73.1215,-66.2644,-52.0494,-60.1992,-65.0538
153.3,-67.7999,-39.5561,-73.0923,-66.2267,-51.1128,-59.8747,-65.0449
153.4,-67.764,-37.0695,-73.0631,-66.1886,-50.0904,-59.5372,-65.0342
153.5,-67.728,-34.0659,-73.0338,-66.1503,-48.9658,-59.1857,-65.0216
153.6,-67.692,-30.3613,-73.0045,-66.1116,-47.7185,-58.8191,-65.0073
153.7,-67.6558,-25.6749,-72.9752,-66.0727,-46.3224,-58.436,-64.9913
153.8,-67.6195,-19.5569,-72.9458,-66.0334,-44.7436,-58.0349,-64.9736
153.9,-67.5831,-11.2421,-72.9164,-65.9939,-42.9378,-57.614,-64.9542
154,-67.5467,0.675483,-72.887,-65.954,-40.8451,-57.1715,-64.9332
154.1,-67.5101,19.0572,-72.8575,-65.9139,-38.3834,-56.7051,-64.9107
154.2,-67.4734,30,-72.8281,-65.8734,-35.4368,-56.2122,-64.8865
154.3,-67.4366,-64.9677,-72.7986,-65.8327,-31.8365,-55.6898,-64.8609
154.4,-67.3996,-64.9293,-72.769,-65.7916,-27.3267,-55.1344,-64.8337
154.5,-67.3626,-64.8852,-72.7395,-65.7503,-21.5026,-54.5418,-64.8051
154.6,-67.3254,-64.8354,-72.7099,-65.7086,-13.6853,-53.9073,-64.7751
154.7,-67.2882,-64.7801,-72.6804,-65.6667,-2.65052,-53.2251,-64.7436
154.8,-67.2508,-64.7195,-72.6507,-65.6244,14.0328,-52.4884,-64.7107
154.9,-67.2132,-64.6537,-72.6211,-65.5818,30,-51.689,-64.6765
155,-67.1756,-64.5828,-72.5915,-65.5389,-64.5154,-50.8167,-64.6409
155.1,-67.1378,-64.5071,-72.5618,-65.4957,-64.0379,-49.8595,-64.604
155.2,-67.0999,-64.4265,-72.5322,-65.4522,-63.5657,-48.8019,-64.5658
155.3,-67.0619,-64.3412,-72.5025,-65.4084,-63.097,-47.625,-64.5263
155.4,-67.0237,-64.2512,-72.4727,-65.3642,-62.6301,-46.3044,-64.4855
155.5,-66.9854,-64.1568,-72.443,-65.3197,-62.163,-44.8089,-64.4434
155.6,-66.947,-64.0578,-72.4133,-65.2749,-61.6943,-43.0975,-64.4001
155.7,-66.9084,-63.9545,-72.3835,-65.2298,-61.222,-41.1151,-64.3555
155.8,-66.8697,-63.8467,-72.3537,-65.1843,-60.7445,-38.7868,-64.3097
155.9,-66.8308,-63.7347,-72.324,-65.1385,-60.2598,-36.0073,-64.2626
156,-66.7918,-63.6183,-72.2942,-65.0923,-59.7661,-32.6247,-64.2144
156.1,-66.7527,-63.4977,-72.2643,-65.0458,-59.2612,-28.4112,-64.1649
156.2,-66.7134,-63.3727,-72.2345,-64.9989,-58.7429,-23.011,-64.1142
156.3,-66.6739,-63.2435,-72.2047,-64.9517,-58.2086,-15.8367,-64.0623
156.4,-66.6343,-63.1099,-72.1748,-64.9041,-57.6558,-5.85141,-64.0092
156.5,-66.5945,-62.972,-72.1449,-64.8561,-57.0812,8.94575,-63.9548
156.6,-66.5545,-62.8297,-72.115,-64.8077,-56.4814,30,-63.8993
156.7,-66.5144,-62.6828,-72.0851,-64.7589,-55.8526,-64.83,-63.8425
156.8,-66.4742,-62.5314,-72.0552,-64.7097,-55.19,-64.6541,-63.7845
156.9,-66.4337,-62.3754,-72.0252,-64.6602,-54.4885,-64.4723,-63.7253
157,-66.3931,-62.2146,-71.9953,-64.6102,-53.7417,-64.2846,-63.6648
157.1,-66.3523,-62.0488,-71.9653,-64.5598,-52.9424,-64.0909,-63.6031
157.2,-66.3113,-61.878,-71.9353,-64.509,-52.0816,-63.8912,-63.5401
157.3,-66.2701,-61.702,-71.9053,-64.4577,-51.1486,-63.6854,-63.4759
157.4,-66.2288,-61.5206,-71.8752,-64.406,-50.1305,-63.4733,-63.4103
157.5,-66.1872,-61.3335,-71.8452,-64.3538,-49.0109,-63.2547,-63.3435
157.6,-66.1455,-61.1406,-71.8151,-64.3011,-47.7696,-63.0295,-63.2753
157.7,-66.1035,-60.9415,-71.785,-64.248,-46.3807,-62.7975,-63.2058
157.8,-66.0614,-60.7359,-71.7549,-64.1944,-44.8107,-62.5584,-63.1349
157.9,-66.0191,-60.5236,-71.7248,-64.1403,-43.0158,-62.3119,-63.0626
158,-65.9765,-60.3041,-71.6947,-64.0857,-40.9369,-62.0576,-62.9888
158.1,-65.9337,-60.077,-71.6645,-64.0305,-38.4931,-61.7952,-62.9137
158.2,-65.8907,-59.8419,-71.6344,-63.9748,-35.5702,-61.5243,-62.837
158.3,-65.8475,-59.5983,-71.6042,-63.9186,-32.002,-61.2443,-62.7588
158.4,-65.8041,-59.3455,-71.5739,-63.8618,-27.5376,-60.9547,-62.6791
158.5,-65.7604,-59.083,-71.5437,-63.8044,-21.7803,-60.6549,-62.5977
158.6,-65.7165,-58.81,-71.5135,-63.7464,-14.0666,-60.3441,-62.5148
158.7,-65.6724,-58.5257,-71.4832,-63.6878,-3.2044,-60.0217,-62.4301
158.8,-65.628,-58.2293,-71.4529,-63.6286,13.1626,-59.6867,-62.3437
158.9,-65.5833,-57.9198,-71.4226,-63.5688,30,-59.3381,-62.2555
159,-65.5384,-57.5959,-71.3923,-63.5082,-64.5159,-58.9748,-62.1655
159.1,-65.4933,-57.2566,-71.3619,-63.447,-64.039,-58.5956,-62.0735
159.2,-65.4479,-56.9002,-71.3315,-63.3851,-63.5674,-58.1989,-61.9796
159.3,-65.4022,-56.5252,-71.3011,-63.3225,-63.0993,-57.7832,-61.8837
159.4,-65.3562,-56.1297,-71.2707,-63.2591,-62.6329,-57.3465,-61.7856
159.5,-65.31,-55.7116,-71.2403,-63.195,-62.1664,-56.8868,-61.6854
159.6,-65.2634,-55.2684,-71.2098,-63.1301,-61.6982,-56.4015,-61.5829
159.7,-65.2166,-54.7973,-71.1793,-63.0643,-61.2265,-55.8878,-61.478
159.8,-65.1694,-54.295,-71.1488,-62.9978,-60.7496,-55.3423,-61.3706
159.9,-65.122,-53.7576,-71.1183,-62.9303,-60.2656,-54.7612,-61.2607
160,-65.0742,-53.1806,-71.0877,-62.862,-59.7725,-54.1398,-61.1481
160.1,-65.0261,-52.5587,-71.0572,-62.7927,-59.2683,-53.4728,-61.0327
160.2,-64.9777,-51.8854,-71.0266,-62.7225,-58.7508,-52.7537,-60.9144
160.3,-64.929,-51.1532,-70.9959,-62.6514,-58.2174,-51.9747,-60.793
160.4,-64.8799,-50.3527,-70.9653,-62.5792,-57.6654,-51.1266,-60.6685
160.5,-64.8304,-49.4727,-70.9346,-62.5059,-57.0917,-50.1977,-60.5405
160.6,-64.7806,-48.4992,-70.9039,-62.4316,-56.493,-49.1739,-60.409
160.7,-64.7305,-47.4147,-70.8732,-62.3561,-55.8652,-48.0376,-60.2738
160.8,-64.6799,-46.1974,-70.8424,-62.2794,-55.2039,-46.7663,-60.1347
160.9,-64.629,-44.8188,-70.8116,-62.2016,-54.5038,-45.3312,-59.9915
161,-64.5776,-43.2422,-70.7808,-62.1225,-53.7586,-43.695,-59.8438
161.1,-64.5259,-41.4189,-70.75,-62.0421,-52.961,-41.8077,-59.6916
161.2,-64.4737,-39.2827,-70.7191,-61.9603,-52.1023,-39.6019,-59.5345
161.3,-64.4211,-36.742,-70.6882,-61.8771,-51.1717,-36.9836,-59.3722
161.4,-64.3681,-33.6659,-70.6573,-61.7925,-50.1563,-33.8186,-59.2044
161.5,-64.3146,-29.8616,-70.6263,-61.7063,-49.0399,-29.9083,-59.0307
161.6,-64.2607,-25.0327,-70.5954,-61.6185,-47.8024,-24.947,-58.8508
161.7,-64.2063,-18.7017,-70.5643,-61.5291,-46.4181,-18.4396,-58.6642
161.8,-64.1514,-10.0495,-70.5333,-61.438,-44.8538,-9.5329,-58.4705
161.9,-64.096,2.44477,-70.5022,-61.3451,-43.0658,3.36762,-58.2691
162,-64.0401,21.922,-70.4711,-61.2503,-40.9958,23.5848,-58.0595
162.1,-63.9837,30,-70.44,-61.1535,-38.5634,30,-57.8412
162.2,-63.9268,-64.9705,-70.4088,-61.0548,-35.6556,-64.8461,-57.6133
162.3,-63.8693,-64.9349,-70.3776,-60.9538,-32.1079,-64.6859,-57.3752
162.4,-63.8112,-64.8934,-70.3464,-60.8507,-27.6724,-64.5193,-57.1259
162.5,-63.7525,-64.8462,-70.3151,-60.7451,-21.9575,-64.3465,-56.8647
162.6,-63.6933,-64.7934,-70.2838,-60.6372,-14.3095,-64.1674,-56.5903
162.7,-63.6334,-64.7352,-70.2524,-60.5266,-3.55644,-63.982,-56.3017
162.8,-63.5729,-64.6718,-70.2211,-60.4133,12.6113,-63.7902,-55.9974
162.9,-63.5117,-64.6032,-70.1897,-60.2972,30,-63.5921,-55.676
163,-63.4499,-64.5297,-70.1582,-60.1781,-64.5163,-63.3873,-55.3358
163.1,-63.3874,-64.4513,-70.1267,-60.0558,-64.0398,-63.1759,-54.9748
163.2,-63.3241,-64.3681,-70.0952,-59.9302,-63.5685,-62.9577,-54.5908
163.3,-63.2601,-64.2803,-70.0637,-59.8011,-63.1007,-62.7324,-54.1813
163.4,-63.1954,-64.1879,-70.0321,-59.6683,-62.6346,-62.4998,-53.7431
163.5,-63.1299,-64.0909,-70.0004,-59.5315,-62.1685,-62.2596,-53.273
163.6,-63.0635,-63.9896,-69.9688,-59.3906,-61.7007,-62.0116,-52.7669
163.7,-62.9964,-63.8838,-69.937,-59.2453,-61.2294,-61.7553,-52.22
163.8,-62.9283,-63.7737,-69.9053,-59.0953,-60.7529,-61.4903,-51.6268
163.9,-62.8594,-63.6593,-69.8735,-58.9403,-60.2693,-61.2162,-50.9805
164,-62.7896,-63.5405,-69.8417,-58.7801,-59.7767,-60.9324,-50.2732
164.1,-62.7188,-63.4175,-69.8098,-58.6142,-59.273,-60.6384,-49.495
164.2,-62.647,-63.2902,-69.7779,-58.4422,-58.7559,-60.3334,-48.6341
164.3,-62.5742,-63.1585,-69.7459,-58.2638,-58.223,-60.0168,-47.6756
164.4,-62.5004,-63.0225,-69.7139,-58.0786,-57.6715,-59.6876,-46.6012
164.5,-62.4254,-62.8821,-69.6818,-57.8859,-57.0985,-59.3449,-45.3874
164.6,-62.3494,-62.7372,-69.6497,-57.6852,-56.5004,-58.9876,-44.004
164.7,-62.2721,-62.5878,-69.6176,-57.4761,-55.8734,-58.6144,-42.4117
164.8,-62.1937,-62.4338,-69.5854,-57.2576,-55.2129,-58.2241,-40.5579
164.9,-62.114,-62.275,-69.5532,-57.0292,-54.5137,-57.8149,-38.3711
165,-62.0329,-62.1114,-69.5209,-56.79,-53.7695,-57.385,-35.7515
165.1,-61.9506,-61.9428,-69.4886,-56.5391,-52.973,-56.9324,-32.5554
165.2,-61.8668,-61.769,-69.4562,-56.2754,-52.1156,-56.4547,-28.5692
165.3,-61.7815,-61.5899,-69.4238,-55.9977,-51.1865,-55.949,-23.4614
165.4,-61.6947,-61.4052,-69.3913,-55.7049,-50.1729,-55.4122,-16.6898
165.5,-61.6063,-61.2147,-69.3588,-55.3953,-49.0586,-54.8405,-7.30831
165.6,-61.5162,-61.0182,-69.3262,-55.0673,-47.8236,-54.2293,6.48062
165.7,-61.4244,-60.8154,-69.2936,-54.719,-46.4422,-53.5736,28.5096
165.8,-61.3308,-60.6059,-69.2609,-54.3483,-44.8815,-52.8671,30
165.9,-61.2353,-60.3894,-69.2282,-53.9526,-43.0981,-52.1022,-65.0198
166,-61.1378,-60.1655,-69.1954,-53.529,-41.0337,-51.2701,-65.0371
166.1,-61.0383,-59.9337,-69.1626,-53.0742,-38.6087,-50.3595,-65.052
166.2,-60.9366,-59.6936,-69.1297,-52.5842,-35.7106,-49.3571,-65.0645
166.3,-60.8327,-59.4446,-69.0967,-52.0544,-32.1761,-48.2457,-65.0747
166.4,-60.7263,-59.1861,-69.0637,-51.4794,-27.759,-47.0041,-65.0826
166.5,-60.6175,-58.9175,-69.0307,-50.8528,-22.0713,-45.6048,-65.0883
166.6,-60.5061,-58.6379,-68.9975,-50.1666,-14.4654,-44.0124,-65.0919
166.7,-60.392,-58.3465,-68.9644,-49.4115,-3.78209,-42.1797,-65.0933
166.8,-60.2749,-58.0423,-68.9311,-48.576,12.2586,-40.0432,-65.0926
166.9,-60.1549,-57.7244,-68.8978,-47.6457,30,-37.515,-65.0899
167,-60.0316,-57.3914,-68.8645,-46.6031,-64.5165,-34.47,-65.0852
167.1,-59.905,-57.042,-68.831,-45.4254,-64.0402,-30.7247,-65.0785
167.2,-59.7748,-56.6747,-68.7975,-44.084,-63.5692,-25.9988,-65.07
167.3,-59.6409,-56.2876,-68.764,-42.5411,-63.1017,-19.8434,-65.0596
167.4,-59.5029,-55.8788,-68.7304,-40.7468,-62.6358,-11.4946,-65.0474
167.5,-59.3608,-55.446,-68.6967,-38.6332,-62.1699,0.450102,-65.0334
167.6,-59.2142,-54.9864,-68.6629,-36.106,-61.7024,18.8445,-65.0177
167.7,-59.0628,-54.4969,-68.6291,-33.0305,-61.2313,30,-65.0002
167.8,-58.9064,-53.974,-68.5952,-29.2072,-60.7551,-64.8437,-64.9812
167.9,-58.7446,-53.4133,-68.5612,-24.3291,-60.2717,-64.6812,-64.9605
168,-58.5771,-52.8099,-68.5272,-17.8989,-59.7794,-64.5124,-64.9382
168.1,-58.4034,-52.1579,-68.4931,-9.05904,-59.2759,-64.3374,-64.9144
168.2,-58.2232,-51.4501,-68.4589,3.79375,-58.7592,-64.1561,-64.889
168.3,-58.036,-50.6779,-68.4247,24.0035,-58.2266,-63.9686,-64.8621
168.4,-57.8413,-49.831,-68.3903,30,-57.6755,-63.7748,-64.8338
168.5,-57.6385,-48.8965,-68.3559,-55.0561,-57.1029,-63.5746,-64.804
168.6,-57.4269,-47.8584,-68.3214,-55.1142,-56.5052,-63.3678,-64.7729
168.7,-57.206,-46.6967,-68.2869,-55.1741,-55.8787,-63.1544,-64.7403
168.8,-56.9748,-45.3859,-68.2522,-55.2361,-55.2187,-62.9341,-64.7063
168.9,-56.7327,-43.8929,-68.2175,-55.3003,-54.5201,-62.7068,-64.671
169,-56.4785,-42.1742,-68.1827,-55.3666,-53.7765,-62.4722,-64.6344
169.1,-56.2114,-40.1713,-68.1478,-55.4353,-52.9808,-62.23,-64.5964
169.2,-55.93,-37.804,-68.1129,-55.5064,-52.1242,-61.9798,-64.5572
169.3,-55.633,-34.9591,-68.0778,-55.58,-51.1962,-61.7214,-64.5167
169.4,-55.3189,-31.4718,-68.0427,-55.6562,-50.1836,-61.4542,-64.4749
169.5,-54.9859,-27.0936,-68.0075,-55.7351,-49.0707,-61.1779,-64.4318
169.6,-54.6322,-21.4317,-67.9721,-55.8169,-47.8372,-60.8918,-64.3876
169.7,-54.2554,-13.8303,-67.9367,-55.9015,-46.4578,-60.5953,-64.342
169.8,-53.8529,-3.11214,-67.9012,-55.9892,-44.8995,-60.2878,-64.2953
169.9,-53.4218,13.044,-67.8656,-56.08,-43.119,-59.9685,-64.2473
170,-52.9585,30,-67.83,-56.174,-41.0583,-59.6366,-64.1982
170.1,-52.459,-64.9617,-67.7942,-56.2713,-38.638,-59.2909,-64.1478
170.2,-51.9185,-64.9176,-67.7583,-56.3719,-35.7461,-58.9305,-64.0962
170.3,-51.3312,-64.8679,-67.7223,-56.4761,-32.2201,-58.554,-64.0434
170.4,-50.6905,-64.8127,-67.6862,-56.5838,-27.8151,-58.16,-63.9894
170.5,-49.9881,-64.7521,-67.6501,-56.6952,-22.1449,-57.7469,-63.9342
